,index,name,status,team_year
20690,3802,Guy Rodgers,OK,Chicago Bulls 1966-67
20691,3802,Guy Rodgers,OK,Chicago Bulls 1967-68
20692,3802,Guy Rodgers,OK,Cincinnati Royals 1967-68
20693,3802,Guy Rodgers,OK,Milwaukee Bucks 1968-69
20694,3802,Guy Rodgers,OK,Milwaukee Bucks 1969-70
20695,3803,Dennis Rodman,OK,Detroit Pistons 1986-87
20696,3803,Dennis Rodman,OK,Detroit Pistons 1987-88
20697,3803,Dennis Rodman,OK,Detroit Pistons 1988-89
20698,3803,Dennis Rodman,OK,Detroit Pistons 1989-90
20699,3803,Dennis Rodman,OK,Detroit Pistons 1990-91
20700,3803,Dennis Rodman,OK,Detroit Pistons 1991-92
20701,3803,Dennis Rodman,OK,Detroit Pistons 1992-93
20702,3803,Dennis Rodman,OK,San Antonio Spurs 1993-94
20703,3803,Dennis Rodman,OK,San Antonio Spurs 1994-95
20704,3803,Dennis Rodman,OK,Chicago Bulls 1995-96
20705,3803,Dennis Rodman,OK,Chicago Bulls 1996-97
20706,3803,Dennis Rodman,OK,Chicago Bulls 1997-98
20707,3803,Dennis Rodman,OK,Los Angeles Lakers 1998-99
20708,3803,Dennis Rodman,OK,Dallas Mavericks 1999-00
20709,3804,Sergio Rodríguez,OK,Portland Trail Blazers 2006-07
20710,3804,Sergio Rodríguez,OK,Portland Trail Blazers 2007-08
20711,3804,Sergio Rodríguez,OK,Portland Trail Blazers 2008-09
20712,3804,Sergio Rodríguez,OK,Sacramento Kings 2009-10
20713,3804,Sergio Rodríguez,OK,New York Knicks 2009-10
20714,3804,Sergio Rodríguez,OK,Philadelphia 76ers 2016-17
20715,3805,Lou Roe,OK,Detroit Pistons 1995-96
20716,3805,Lou Roe,OK,Golden State Warriors 1996-97
20717,3806,Carlos Rogers,OK,Golden State Warriors 1994-95
20718,3806,Carlos Rogers,OK,Toronto Raptors 1995-96
20719,3806,Carlos Rogers,OK,Toronto Raptors 1996-97
20720,3806,Carlos Rogers,OK,Toronto Raptors 1997-98
20721,3806,Carlos Rogers,OK,Portland Trail Blazers 1997-98
20722,3806,Carlos Rogers,OK,Portland Trail Blazers 1998-99
20723,3806,Carlos Rogers,OK,Houston Rockets 1999-00
20724,3806,Carlos Rogers,OK,Houston Rockets 2000-01
20725,3806,Carlos Rogers,OK,Indiana Pacers 2001-02
20726,3807,Johnny Rogers,OK,Sacramento Kings 1986-87
20727,3807,Johnny Rogers,OK,Cleveland Cavaliers 1987-88
20728,3808,Marshall Rogers,OK,Golden State Warriors 1976-77
20729,3809,Rodney Rogers,OK,Denver Nuggets 1993-94
20730,3809,Rodney Rogers,OK,Denver Nuggets 1994-95
20731,3809,Rodney Rogers,OK,Los Angeles Clippers 1995-96
20732,3809,Rodney Rogers,OK,Los Angeles Clippers 1996-97
20733,3809,Rodney Rogers,OK,Los Angeles Clippers 1997-98
20734,3809,Rodney Rogers,OK,Los Angeles Clippers 1998-99
20735,3809,Rodney Rogers,OK,Phoenix Suns 1999-00
20736,3809,Rodney Rogers,OK,Phoenix Suns 2000-01
20737,3809,Rodney Rogers,OK,Phoenix Suns 2001-02
20738,3809,Rodney Rogers,OK,Boston Celtics 2001-02
20739,3809,Rodney Rogers,OK,New Jersey Nets 2002-03
20740,3809,Rodney Rogers,OK,New Jersey Nets 2003-04
20741,3809,Rodney Rogers,OK,New Orleans Hornets 2004-05
20742,3809,Rodney Rogers,OK,Philadelphia 76ers 2004-05
20743,3810,Roy Rogers,OK,Vancouver Grizzlies 1996-97
20744,3810,Roy Rogers,OK,Boston Celtics 1997-98
20745,3810,Roy Rogers,OK,Toronto Raptors 1997-98
20746,3810,Roy Rogers,OK,Denver Nuggets 1999-00
20747,3811,Al Roges,OK,Baltimore Bullets 1953-54
20748,3811,Al Roges,OK,Fort Wayne Pistons 1954-55
20749,3812,Ken Rohloff,OK,St. Louis Hawks 1963-64
20750,3813,Magnum Rolle,ERROR,
20751,3814,Kenny Rollins,OK,Chicago Stags 1948-49
20752,3814,Kenny Rollins,OK,Chicago Stags 1949-50
20753,3814,Kenny Rollins,OK,Boston Celtics 1952-53
20754,3815,Phil Rollins,OK,Philadelphia Warriors 1958-59
20755,3815,Phil Rollins,OK,Cincinnati Royals 1958-59
20756,3815,Phil Rollins,OK,Cincinnati Royals 1959-60
20757,3815,Phil Rollins,OK,St. Louis Hawks 1960-61
20758,3815,Phil Rollins,OK,Cincinnati Royals 1960-61
20759,3815,Phil Rollins,OK,New York Knicks 1960-61
20760,3816,Ryan Rollins,OK,Golden State Warriors 2022-23
20761,3817,Tree Rollins,OK,Atlanta Hawks 1977-78
20762,3817,Tree Rollins,OK,Atlanta Hawks 1978-79
20763,3817,Tree Rollins,OK,Atlanta Hawks 1979-80
20764,3817,Tree Rollins,OK,Atlanta Hawks 1980-81
20765,3817,Tree Rollins,OK,Atlanta Hawks 1981-82
20766,3817,Tree Rollins,OK,Atlanta Hawks 1982-83
20767,3817,Tree Rollins,OK,Atlanta Hawks 1983-84
20768,3817,Tree Rollins,OK,Atlanta Hawks 1984-85
20769,3817,Tree Rollins,OK,Atlanta Hawks 1985-86
20770,3817,Tree Rollins,OK,Atlanta Hawks 1986-87
20771,3817,Tree Rollins,OK,Atlanta Hawks 1987-88
20772,3817,Tree Rollins,OK,Cleveland Cavaliers 1988-89
20773,3817,Tree Rollins,OK,Cleveland Cavaliers 1989-90
20774,3817,Tree Rollins,OK,Detroit Pistons 1990-91
20775,3817,Tree Rollins,OK,Houston Rockets 1991-92
20776,3817,Tree Rollins,OK,Houston Rockets 1992-93
20777,3817,Tree Rollins,OK,Orlando Magic 1993-94
20778,3817,Tree Rollins,OK,Orlando Magic 1994-95
20779,3818,Lorenzo Romar,OK,Golden State Warriors 1980-81
20780,3818,Lorenzo Romar,OK,Golden State Warriors 1981-82
20781,3818,Lorenzo Romar,OK,Golden State Warriors 1982-83
20782,3818,Lorenzo Romar,OK,Golden State Warriors 1983-84
20783,3818,Lorenzo Romar,OK,Milwaukee Bucks 1983-84
20784,3818,Lorenzo Romar,OK,Milwaukee Bucks 1984-85
20785,3818,Lorenzo Romar,OK,Detroit Pistons 1984-85
20786,3819,Rajon Rondo,OK,Boston Celtics 2006-07
20787,3819,Rajon Rondo,OK,Boston Celtics 2007-08
20788,3819,Rajon Rondo,OK,Boston Celtics 2008-09
20789,3819,Rajon Rondo,OK,Boston Celtics 2009-10
20790,3819,Rajon Rondo,OK,Boston Celtics 2010-11
20791,3819,Rajon Rondo,OK,Boston Celtics 2011-12
20792,3819,Rajon Rondo,OK,Boston Celtics 2012-13
20793,3819,Rajon Rondo,OK,Boston Celtics 2013-14
20794,3819,Rajon Rondo,OK,Boston Celtics 2014-15
20795,3819,Rajon Rondo,OK,Dallas Mavericks 2014-15
20796,3819,Rajon Rondo,OK,Sacramento Kings 2015-16
20797,3819,Rajon Rondo,OK,Chicago Bulls 2016-17
20798,3819,Rajon Rondo,OK,New Orleans Pelicans 2017-18
20799,3819,Rajon Rondo,OK,Los Angeles Lakers 2018-19
20800,3819,Rajon Rondo,OK,Los Angeles Lakers 2019-20
20801,3819,Rajon Rondo,OK,Atlanta Hawks 2020-21
20802,3819,Rajon Rondo,OK,Los Angeles Clippers 2020-21
20803,3819,Rajon Rondo,OK,Cleveland Cavaliers 2021-22
20804,3819,Rajon Rondo,OK,Los Angeles Lakers 2021-22
20805,3820,Sean Rooks,OK,Dallas Mavericks 1992-93
20806,3820,Sean Rooks,OK,Dallas Mavericks 1993-94
20807,3820,Sean Rooks,OK,Minnesota Timberwolves 1994-95
20808,3820,Sean Rooks,OK,Minnesota Timberwolves 1995-96
20809,3820,Sean Rooks,OK,Atlanta Hawks 1995-96
20810,3820,Sean Rooks,OK,Los Angeles Lakers 1996-97
20811,3820,Sean Rooks,OK,Los Angeles Lakers 1997-98
20812,3820,Sean Rooks,OK,Los Angeles Lakers 1998-99
20813,3820,Sean Rooks,OK,Dallas Mavericks 1999-00
20814,3820,Sean Rooks,OK,Los Angeles Clippers 2000-01
20815,3820,Sean Rooks,OK,Los Angeles Clippers 2001-02
20816,3820,Sean Rooks,OK,Los Angeles Clippers 2002-03
20817,3820,Sean Rooks,OK,New Orleans Hornets 2003-04
20818,3820,Sean Rooks,OK,Orlando Magic 2003-04
20819,3821,Derrick Rose,OK,Chicago Bulls 2008-09
20820,3821,Derrick Rose,OK,Chicago Bulls 2009-10
20821,3821,Derrick Rose,OK,Chicago Bulls 2010-11
20822,3821,Derrick Rose,OK,Chicago Bulls 2011-12
20823,3821,Derrick Rose,OK,Chicago Bulls 2013-14
20824,3821,Derrick Rose,OK,Chicago Bulls 2014-15
20825,3821,Derrick Rose,OK,Chicago Bulls 2015-16
20826,3821,Derrick Rose,OK,New York Knicks 2016-17
20827,3821,Derrick Rose,OK,Cleveland Cavaliers 2017-18
20828,3821,Derrick Rose,OK,Minnesota Timberwolves 2017-18
20829,3821,Derrick Rose,OK,Minnesota Timberwolves 2018-19
20830,3821,Derrick Rose,OK,Detroit Pistons 2019-20
20831,3821,Derrick Rose,OK,Detroit Pistons 2020-21
20832,3821,Derrick Rose,OK,New York Knicks 2020-21
20833,3821,Derrick Rose,OK,New York Knicks 2021-22
20834,3821,Derrick Rose,OK,New York Knicks 2022-23
20835,3822,Jalen Rose,OK,Denver Nuggets 1994-95
20836,3822,Jalen Rose,OK,Denver Nuggets 1995-96
20837,3822,Jalen Rose,OK,Indiana Pacers 1996-97
20838,3822,Jalen Rose,OK,Indiana Pacers 1997-98
20839,3822,Jalen Rose,OK,Indiana Pacers 1998-99
20840,3822,Jalen Rose,OK,Indiana Pacers 1999-00
20841,3822,Jalen Rose,OK,Indiana Pacers 2000-01
20842,3822,Jalen Rose,OK,Indiana Pacers 2001-02
20843,3822,Jalen Rose,OK,Chicago Bulls 2001-02
20844,3822,Jalen Rose,OK,Chicago Bulls 2002-03
20845,3822,Jalen Rose,OK,Chicago Bulls 2003-04
20846,3822,Jalen Rose,OK,Toronto Raptors 2003-04
20847,3822,Jalen Rose,OK,Toronto Raptors 2004-05
20848,3822,Jalen Rose,OK,Toronto Raptors 2005-06
20849,3822,Jalen Rose,OK,New York Knicks 2005-06
20850,3822,Jalen Rose,OK,Phoenix Suns 2006-07
20851,3823,Malik Rose,OK,Charlotte Hornets 1996-97
20852,3823,Malik Rose,OK,San Antonio Spurs 1997-98
20853,3823,Malik Rose,OK,San Antonio Spurs 1998-99
20854,3823,Malik Rose,OK,San Antonio Spurs 1999-00
20855,3823,Malik Rose,OK,San Antonio Spurs 2000-01
20856,3823,Malik Rose,OK,San Antonio Spurs 2001-02
20857,3823,Malik Rose,OK,San Antonio Spurs 2002-03
20858,3823,Malik Rose,OK,San Antonio Spurs 2003-04
20859,3823,Malik Rose,OK,San Antonio Spurs 2004-05
20860,3823,Malik Rose,OK,New York Knicks 2004-05
20861,3823,Malik Rose,OK,New York Knicks 2005-06
20862,3823,Malik Rose,OK,New York Knicks 2006-07
20863,3823,Malik Rose,OK,New York Knicks 2007-08
20864,3823,Malik Rose,OK,New York Knicks 2008-09
20865,3823,Malik Rose,OK,Oklahoma City Thunder 2008-09
20866,3824,Rob Rose,OK,Los Angeles Clippers 1988-89
20867,3825,Petey Rosenberg,OK,Philadelphia Warriors 1946-47
20868,3826,Len Rosenbluth,OK,Philadelphia Warriors 1957-58
20869,3826,Len Rosenbluth,OK,Philadelphia Warriors 1958-59
20870,3827,Hank Rosenstein,OK,New York Knicks 1946-47
20871,3827,Hank Rosenstein,OK,Providence Steamrollers 1946-47
20872,3828,Dick Rosenthal,OK,Fort Wayne Pistons 1954-55
20873,3828,Dick Rosenthal,OK,Fort Wayne Pistons 1956-57
20874,3829,Quinton Ross,OK,Los Angeles Clippers 2004-05
20875,3829,Quinton Ross,OK,Los Angeles Clippers 2005-06
20876,3829,Quinton Ross,OK,Los Angeles Clippers 2006-07
20877,3829,Quinton Ross,OK,Los Angeles Clippers 2007-08
20878,3829,Quinton Ross,OK,Memphis Grizzlies 2008-09
20879,3829,Quinton Ross,OK,Dallas Mavericks 2009-10
20880,3829,Quinton Ross,OK,Washington Wizards 2009-10
20881,3829,Quinton Ross,OK,New Jersey Nets 2010-11
20882,3830,Terrence Ross,OK,Toronto Raptors 2012-13
20883,3830,Terrence Ross,OK,Toronto Raptors 2013-14
20884,3830,Terrence Ross,OK,Toronto Raptors 2014-15
20885,3830,Terrence Ross,OK,Toronto Raptors 2015-16
20886,3830,Terrence Ross,OK,Orlando Magic 2016-17
20887,3830,Terrence Ross,OK,Toronto Raptors 2016-17
20888,3830,Terrence Ross,OK,Orlando Magic 2017-18
20889,3830,Terrence Ross,OK,Orlando Magic 2018-19
20890,3830,Terrence Ross,OK,Orlando Magic 2019-20
20891,3830,Terrence Ross,OK,Orlando Magic 2020-21
20892,3830,Terrence Ross,OK,Orlando Magic 2021-22
20893,3830,Terrence Ross,OK,Orlando Magic 2022-23
20894,3830,Terrence Ross,OK,Phoenix Suns 2022-23
20895,3831,Doug Roth,OK,Washington Bullets 1989-90
20896,3832,Scott Roth,OK,Utah Jazz 1987-88
20897,3832,Scott Roth,OK,Utah Jazz 1988-89
20898,3832,Scott Roth,OK,San Antonio Spurs 1988-89
20899,3832,Scott Roth,OK,Minnesota Timberwolves 1989-90
20900,3833,Irv Rothenberg,OK,Cleveland Rebels 1946-47
20901,3833,Irv Rothenberg,OK,Washington Capitols 1947-48
20902,3833,Irv Rothenberg,OK,Baltimore Bullets 1947-48
20903,3833,Irv Rothenberg,OK,St. Louis Bombers 1947-48
20904,3833,Irv Rothenberg,OK,New York Knicks 1948-49
20905,3834,Mickey Rottner,OK,Chicago Stags 1946-47
20906,3834,Mickey Rottner,OK,Chicago Stags 1947-48
20907,3835,Dan Roundfield,OK,Indiana Pacers 1976-77
20908,3835,Dan Roundfield,OK,Indiana Pacers 1977-78
20909,3835,Dan Roundfield,OK,Atlanta Hawks 1978-79
20910,3835,Dan Roundfield,OK,Atlanta Hawks 1979-80
20911,3835,Dan Roundfield,OK,Atlanta Hawks 1980-81
20912,3835,Dan Roundfield,OK,Atlanta Hawks 1981-82
20913,3835,Dan Roundfield,OK,Atlanta Hawks 1982-83
20914,3835,Dan Roundfield,OK,Atlanta Hawks 1983-84
20915,3835,Dan Roundfield,OK,Detroit Pistons 1984-85
20916,3835,Dan Roundfield,OK,Washington Bullets 1985-86
20917,3835,Dan Roundfield,OK,Washington Bullets 1986-87
20918,3836,Giff Roux,OK,St. Louis Bombers 1946-47
20919,3836,Giff Roux,OK,St. Louis Bombers 1947-48
20920,3836,Giff Roux,OK,St. Louis Bombers 1948-49
20921,3836,Giff Roux,OK,Providence Steamrollers 1948-49
20922,3837,Ron Rowan,OK,Portland Trail Blazers 1986-87
20923,3838,Curtis Rowe,OK,Detroit Pistons 1971-72
20924,3838,Curtis Rowe,OK,Detroit Pistons 1972-73
20925,3838,Curtis Rowe,OK,Detroit Pistons 1973-74
20926,3838,Curtis Rowe,OK,Detroit Pistons 1974-75
20927,3838,Curtis Rowe,OK,Detroit Pistons 1975-76
20928,3838,Curtis Rowe,OK,Boston Celtics 1976-77
20929,3838,Curtis Rowe,OK,Boston Celtics 1977-78
20930,3838,Curtis Rowe,OK,Boston Celtics 1978-79
20931,3839,Jim Rowinski,OK,Detroit Pistons 1988-89
20932,3839,Jim Rowinski,OK,Philadelphia 76ers 1988-89
20933,3839,Jim Rowinski,OK,Miami Heat 1989-90
20934,3840,Derrick Rowland,OK,Milwaukee Bucks 1985-86
20935,3841,Brian Rowsom,OK,Indiana Pacers 1987-88
20936,3841,Brian Rowsom,OK,Charlotte Hornets 1988-89
20937,3841,Brian Rowsom,OK,Charlotte Hornets 1989-90
20938,3842,Brandon Roy,OK,Portland Trail Blazers 2006-07
20939,3842,Brandon Roy,OK,Portland Trail Blazers 2007-08
20940,3842,Brandon Roy,OK,Portland Trail Blazers 2008-09
20941,3842,Brandon Roy,OK,Portland Trail Blazers 2009-10
20942,3842,Brandon Roy,OK,Portland Trail Blazers 2010-11
20943,3842,Brandon Roy,OK,Minnesota Timberwolves 2012-13
20944,3843,Donald Royal,OK,Minnesota Timberwolves 1989-90
20945,3843,Donald Royal,OK,San Antonio Spurs 1991-92
20946,3843,Donald Royal,OK,Orlando Magic 1992-93
20947,3843,Donald Royal,OK,Orlando Magic 1993-94
20948,3843,Donald Royal,OK,Orlando Magic 1994-95
20949,3843,Donald Royal,OK,Orlando Magic 1995-96
20950,3843,Donald Royal,OK,Orlando Magic 1996-97
20951,3843,Donald Royal,OK,Golden State Warriors 1996-97
20952,3843,Donald Royal,OK,Charlotte Hornets 1996-97
20953,3843,Donald Royal,OK,Orlando Magic 1997-98
20954,3843,Donald Royal,OK,Charlotte Hornets 1997-98
20955,3844,Bob Royer,OK,Denver Nuggets(o) 1949-50
20956,3845,Clifford Rozier,OK,Golden State Warriors 1994-95
20957,3845,Clifford Rozier,OK,Golden State Warriors 1995-96
20958,3845,Clifford Rozier,OK,Golden State Warriors 1996-97
20959,3845,Clifford Rozier,OK,Toronto Raptors 1996-97
20960,3845,Clifford Rozier,OK,Minnesota Timberwolves 1997-98
20961,3846,Terry Rozier,OK,Boston Celtics 2015-16
20962,3846,Terry Rozier,OK,Boston Celtics 2016-17
20963,3846,Terry Rozier,OK,Boston Celtics 2017-18
20964,3846,Terry Rozier,OK,Boston Celtics 2018-19
20965,3846,Terry Rozier,OK,Charlotte Hornets 2019-20
20966,3846,Terry Rozier,OK,Charlotte Hornets 2020-21
20967,3846,Terry Rozier,OK,Charlotte Hornets 2021-22
20968,3846,Terry Rozier,OK,Charlotte Hornets 2022-23
20969,3847,Ricky Rubio,OK,Minnesota Timberwolves 2011-12
20970,3847,Ricky Rubio,OK,Minnesota Timberwolves 2012-13
20971,3847,Ricky Rubio,OK,Minnesota Timberwolves 2013-14
20972,3847,Ricky Rubio,OK,Minnesota Timberwolves 2014-15
20973,3847,Ricky Rubio,OK,Minnesota Timberwolves 2015-16
20974,3847,Ricky Rubio,OK,Minnesota Timberwolves 2016-17
20975,3847,Ricky Rubio,OK,Utah Jazz 2017-18
20976,3847,Ricky Rubio,OK,Utah Jazz 2018-19
20977,3847,Ricky Rubio,OK,Phoenix Suns 2019-20
20978,3847,Ricky Rubio,OK,Minnesota Timberwolves 2020-21
20979,3847,Ricky Rubio,OK,Cleveland Cavaliers 2021-22
20980,3847,Ricky Rubio,OK,Cleveland Cavaliers 2022-23
20981,3848,Guy Rucker,OK,Golden State Warriors 2002-03
20982,3849,Delaney Rudd,OK,Utah Jazz 1989-90
20983,3849,Delaney Rudd,OK,Utah Jazz 1990-91
20984,3849,Delaney Rudd,OK,Utah Jazz 1991-92
20985,3849,Delaney Rudd,OK,Portland Trail Blazers 1992-93
20986,3850,John Rudd,OK,New York Knicks 1978-79
20987,3851,Damjan Rudez,OK,Indiana Pacers 2014-15
20988,3851,Damjan Rudez,OK,Minnesota Timberwolves 2015-16
20989,3851,Damjan Rudez,OK,Orlando Magic 2016-17
20990,3852,John Rudometkin,OK,New York Knicks 1962-63
20991,3852,John Rudometkin,OK,New York Knicks 1963-64
20992,3852,John Rudometkin,OK,New York Knicks 1964-65
20993,3852,John Rudometkin,OK,San Francisco Warriors 1964-65
20994,3853,Michael Ruffin,OK,Chicago Bulls 1999-00
20995,3853,Michael Ruffin,OK,Chicago Bulls 2000-01
20996,3853,Michael Ruffin,OK,Philadelphia 76ers 2001-02
20997,3853,Michael Ruffin,OK,Utah Jazz 2003-04
20998,3853,Michael Ruffin,OK,Washington Wizards 2004-05
20999,3853,Michael Ruffin,OK,Washington Wizards 2005-06
21000,3853,Michael Ruffin,OK,Washington Wizards 2006-07
21001,3853,Michael Ruffin,OK,Milwaukee Bucks 2007-08
21002,3853,Michael Ruffin,OK,Portland Trail Blazers 2008-09
21003,3854,Trevor Ruffin,OK,Phoenix Suns 1994-95
21004,3854,Trevor Ruffin,OK,Philadelphia 76ers 1995-96
21005,3855,Paul Ruffner,OK,Chicago Bulls 1970-71
21006,3855,Paul Ruffner,OK,Buffalo Braves 1973-74
21007,3855,Paul Ruffner,OK,Buffalo Braves 1974-75
21008,3856,Joe Ruklick,OK,Philadelphia Warriors 1959-60
21009,3856,Joe Ruklick,OK,Philadelphia Warriors 1960-61
21010,3856,Joe Ruklick,OK,Philadelphia Warriors 1961-62
21011,3857,Jeff Ruland,OK,Washington Bullets 1981-82
21012,3857,Jeff Ruland,OK,Washington Bullets 1982-83
21013,3857,Jeff Ruland,OK,Washington Bullets 1983-84
21014,3857,Jeff Ruland,OK,Washington Bullets 1984-85
21015,3857,Jeff Ruland,OK,Washington Bullets 1985-86
21016,3857,Jeff Ruland,OK,Philadelphia 76ers 1986-87
21017,3857,Jeff Ruland,OK,Philadelphia 76ers 1991-92
21018,3857,Jeff Ruland,OK,Detroit Pistons 1992-93
21019,3858,Bob Rule,OK,Seattle SuperSonics 1967-68
21020,3858,Bob Rule,OK,Seattle SuperSonics 1968-69
21021,3858,Bob Rule,OK,Seattle SuperSonics 1969-70
21022,3858,Bob Rule,OK,Seattle SuperSonics 1970-71
21023,3858,Bob Rule,OK,Seattle SuperSonics 1971-72
21024,3858,Bob Rule,OK,Philadelphia 76ers 1971-72
21025,3858,Bob Rule,OK,Philadelphia 76ers 1972-73
21026,3858,Bob Rule,OK,Cleveland Cavaliers 1972-73
21027,3858,Bob Rule,OK,Cleveland Cavaliers 1973-74
21028,3858,Bob Rule,OK,Milwaukee Bucks 1974-75
21029,3859,Jerry Rullo,OK,Philadelphia Warriors 1946-47
21030,3859,Jerry Rullo,OK,Baltimore Bullets 1947-48
21031,3859,Jerry Rullo,OK,Philadelphia Warriors 1948-49
21032,3859,Jerry Rullo,OK,Philadelphia Warriors 1949-50
21033,3861,Stefano Rusconi,OK,Phoenix Suns 1995-96
21034,3862,Brandon Rush,OK,Indiana Pacers 2008-09
21035,3862,Brandon Rush,OK,Indiana Pacers 2009-10
21036,3862,Brandon Rush,OK,Indiana Pacers 2010-11
21037,3862,Brandon Rush,OK,Golden State Warriors 2011-12
21038,3862,Brandon Rush,OK,Golden State Warriors 2012-13
21039,3862,Brandon Rush,OK,Utah Jazz 2013-14
21040,3862,Brandon Rush,OK,Golden State Warriors 2014-15
21041,3862,Brandon Rush,OK,Golden State Warriors 2015-16
21042,3862,Brandon Rush,OK,Minnesota Timberwolves 2016-17
21043,3863,Kareem Rush,OK,Los Angeles Lakers 2002-03
21044,3863,Kareem Rush,OK,Los Angeles Lakers 2003-04
21045,3863,Kareem Rush,OK,Los Angeles Lakers 2004-05
21046,3863,Kareem Rush,OK,Charlotte Bobcats 2004-05
21047,3863,Kareem Rush,OK,Charlotte Bobcats 2005-06
21048,3863,Kareem Rush,OK,Indiana Pacers 2007-08
21049,3863,Kareem Rush,OK,Philadelphia 76ers 2008-09
21050,3863,Kareem Rush,OK,Los Angeles Clippers 2009-10
21051,3864,Bill Russell,OK,Boston Celtics 1956-57
21052,3864,Bill Russell,OK,Boston Celtics 1957-58
21053,3864,Bill Russell,OK,Boston Celtics 1958-59
21054,3864,Bill Russell,OK,Boston Celtics 1959-60
21055,3864,Bill Russell,OK,Boston Celtics 1960-61
21056,3864,Bill Russell,OK,Boston Celtics 1961-62
21057,3864,Bill Russell,OK,Boston Celtics 1962-63
21058,3864,Bill Russell,OK,Boston Celtics 1963-64
21059,3864,Bill Russell,OK,Boston Celtics 1964-65
21060,3864,Bill Russell,OK,Boston Celtics 1965-66
21061,3864,Bill Russell,OK,Boston Celtics 1966-67
21062,3864,Bill Russell,OK,Boston Celtics 1967-68
21063,3864,Bill Russell,OK,Boston Celtics 1968-69
21064,3865,Bryon Russell,OK,Utah Jazz 1993-94
21065,3865,Bryon Russell,OK,Utah Jazz 1994-95
21066,3865,Bryon Russell,OK,Utah Jazz 1995-96
21067,3865,Bryon Russell,OK,Utah Jazz 1996-97
21068,3865,Bryon Russell,OK,Utah Jazz 1997-98
21069,3865,Bryon Russell,OK,Utah Jazz 1998-99
21070,3865,Bryon Russell,OK,Utah Jazz 1999-00
21071,3865,Bryon Russell,OK,Utah Jazz 2000-01
21072,3865,Bryon Russell,OK,Utah Jazz 2001-02
21073,3865,Bryon Russell,OK,Washington Wizards 2002-03
21074,3865,Bryon Russell,OK,Los Angeles Lakers 2003-04
21075,3865,Bryon Russell,OK,Denver Nuggets 2004-05
21076,3865,Bryon Russell,OK,Denver Nuggets 2005-06
21077,3866,Campy Russell,OK,Cleveland Cavaliers 1974-75
21078,3866,Campy Russell,OK,Cleveland Cavaliers 1975-76
21079,3866,Campy Russell,OK,Cleveland Cavaliers 1976-77
21080,3866,Campy Russell,OK,Cleveland Cavaliers 1977-78
21081,3866,Campy Russell,OK,Cleveland Cavaliers 1978-79
21082,3866,Campy Russell,OK,Cleveland Cavaliers 1979-80
21083,3866,Campy Russell,OK,New York Knicks 1980-81
21084,3866,Campy Russell,OK,New York Knicks 1981-82
21085,3866,Campy Russell,OK,Cleveland Cavaliers 1984-85
21086,3867,Cazzie Russell,OK,New York Knicks 1966-67
21087,3867,Cazzie Russell,OK,New York Knicks 1967-68
21088,3867,Cazzie Russell,OK,New York Knicks 1968-69
21089,3867,Cazzie Russell,OK,New York Knicks 1969-70
21090,3867,Cazzie Russell,OK,New York Knicks 1970-71
21091,3867,Cazzie Russell,OK,Golden State Warriors 1971-72
21092,3867,Cazzie Russell,OK,Golden State Warriors 1972-73
21093,3867,Cazzie Russell,OK,Golden State Warriors 1973-74
21094,3867,Cazzie Russell,OK,Los Angeles Lakers 1974-75
21095,3867,Cazzie Russell,OK,Los Angeles Lakers 1975-76
21096,3867,Cazzie Russell,OK,Los Angeles Lakers 1976-77
21097,3867,Cazzie Russell,OK,Chicago Bulls 1977-78
21098,3868,D'Angelo Russell,OK,Los Angeles Lakers 2015-16
21099,3868,D'Angelo Russell,OK,Los Angeles Lakers 2016-17
21100,3868,D'Angelo Russell,OK,Brooklyn Nets 2017-18
21101,3868,D'Angelo Russell,OK,Brooklyn Nets 2018-19
21102,3868,D'Angelo Russell,OK,Golden State Warriors 2019-20
21103,3868,D'Angelo Russell,OK,Minnesota Timberwolves 2019-20
